elapsed_time[s],time[UTC],earth_position_i_x[m],earth_position_i_y[m],earth_position_i_z[m],earth_velocity_i_x[m/s],earth_velocity_i_y[m/s],earth_velocity_i_z[m/s],sun_position_i_x[m],sun_position_i_y[m],sun_position_i_z[m],sun_velocity_i_x[m/s],sun_velocity_i_y[m/s],sun_velocity_i_z[m/s],moon_position_i_x[m],moon_position_i_y[m],moon_position_i_z[m],moon_velocity_i_x[m/s],moon_velocity_i_y[m/s],moon_velocity_i_z[m/s],spacecraft_angular_velocity_b_x[rad/s],spacecraft_angular_velocity_b_y[rad/s],spacecraft_angular_velocity_b_z[rad/s],spacecraft_quaternion_i2b_x,spacecraft_quaternion_i2b_y,spacecraft_quaternion_i2b_z,spacecraft_quaternion_i2b_w,spacecraft_torque_b_x[Nm],spacecraft_torque_b_y[Nm],spacecraft_torque_b_z[Nm],spacecraft_total_angular_momentum[Nms],spacecraft_kinematic_energy[J],spacecraft_position_i_x[m],spacecraft_position_i_y[m],spacecraft_position_i_z[m],spacecraft_velocity_i_x[m/s],spacecraft_velocity_i_y[m/s],spacecraft_velocity_i_z[m/s],spacecraft_velocity_b_x[m/s],spacecraft_velocity_b_y[m/s],spacecraft_velocity_b_z[m/s],spacecraft_acceleration_i_x[m/s2],spacecraft_acceleration_i_y[m/s2],spacecraft_acceleration_i_z[m/s2],spacecraft_latitude[rad],spacecraft_longitude[rad],spacecraft_altitude[m],geomagnetic_field_at_spacecraft_position_i_x[nT],geomagnetic_field_at_spacecraft_position_i_y[nT],geomagnetic_field_at_spacecraft_position_i_z[nT],geomagnetic_field_at_spacecraft_position_b_x[nT],geomagnetic_field_at_spacecraft_position_b_y[nT],geomagnetic_field_at_spacecraft_position_b_z[nT],solar_radiation_pressure_at_spacecraft_position[N/m2],shadow_coefficient_at_spacecraft_position,air_density_at_spacecraft_position[kg/m3],earth_position_from_spacecraft_b_x[m],earth_position_from_spacecraft_b_y[m],earth_position_from_spacecraft_b_z[m],earth_velocity_from_spacecraft_b_x[m/s],earth_velocity_from_spacecraft_b_y[m/s],earth_velocity_from_spacecraft_b_z[m/s],sun_position_from_spacecraft_b_x[m],sun_position_from_spacecraft_b_y[m],sun_position_from_spacecraft_b_z[m],sun_velocity_from_spacecraft_b_x[m/s],sun_velocity_from_spacecraft_b_y[m/s],sun_velocity_from_spacecraft_b_z[m/s],moon_position_from_spacecraft_b_x[m],moon_position_from_spacecraft_b_y[m],moon_position_from_spacecraft_b_z[m],moon_velocity_from_spacecraft_b_x[m/s],moon_velocity_from_spacecraft_b_y[m/s],moon_velocity_from_spacecraft_b_z[m/s],gravity_gradient_torque_b_x[Nm],gravity_gradient_torque_b_y[Nm],gravity_gradient_torque_b_z[Nm],srp_torque_b_x[Nm],srp_torque_b_y[Nm],srp_torque_b_z[Nm],srp_force_b_x[N],srp_force_b_y[N],srp_force_b_z[N],third_body_acceleration_i_x[m/s2],third_body_acceleration_i_y[m/s2],third_body_acceleration_i_z[m/s2],air_drag_torque_b_x[Nm],air_drag_torque_b_y[Nm],air_drag_torque_b_z[Nm],air_drag_force_b_x[N],air_drag_force_b_y[N],air_drag_force_b_z[N],spacecraft_magnetic_moment_b_x[Am2],spacecraft_magnetic_moment_b_y[Am2],spacecraft_magnetic_moment_b_z[Am2],magnetic_disturbance_torque_b_x[Nm],magnetic_disturbance_torque_b_y[Nm],magnetic_disturbance_torque_b_z[Nm],geopotential_acceleration_ecef_x[m/s2],geopotential_acceleration_ecef_y[m/s2],geopotential_acceleration_ecef_z[m/s2],
2920,2023/03/01 12:48:40.000,0,0,0,0,0,0,1.39581e+11,-4.57319e+10,-1.98248e+10,10490.7,25842.4,11203,-3.31611e+07,3.55446e+08,1.87669e+08,-967.753,-69.3873,20.1215,-0.385579,-0.0735686,-0.0357772,0.540371,-0.282269,-0.020309,0.792408,-0.000188815,2.4217e-05,2.02222e-06,0.00432075,0.000850273,1572813.711693227,5897126.476523676,-3017494.863142855,-4487.042695,3718.531375,4951.40147,-2916.080305,7065.325915,234.6265659,6.355186655e-07,-6.00450216e-07,-9.560467414e-07,-0.461666,1.46309,434539,15670.5,38438.1,1087.43,993.879,11092.4,-40002.5,4.64197e-06,1,2.06426e-12,1.90627e+06,843098,6.48155e+06,-150604,-2.48215e+06,367153,1.24167e+11,-7.58802e+10,-2.81467e+10,-1.5836e+10,-1.95165e+10,-1.72451e+10,-6.30749e+07,3.11223e+08,-2.42723e+08,8.40819e+07,9.07812e+07,9.45608e+07,-2.94792e-09,6.66533e-09,5.80686e-26,0,1.03398e-25,-2.06795e-25,-1.27678e-07,7.30708e-08,2.33415e-08,0,0,0,1.03398e-25,0,-3.30872e-24,9.92493e-07,-3.40874e-06,1.48335e-08,0.200238,0.200122,16.3001,-0.000188812,2.42103e-05,2.02222e-06,0,0,0,
2930,2023/03/01 12:48:50.000,0,0,0,0,0,0,1.39582e+11,-4.57316e+10,-1.98247e+10,10490.6,25842.4,11203,-3.31708e+07,3.55446e+08,1.87669e+08,-967.751,-69.4093,20.1099,-0.400554,-0.140519,-0.0353769,-0.867359,0.122604,-0.121577,-0.466771,0.000408162,0.000191319,-7.36163e-06,0.00467195,0.000993795,1527844.908425841,5933938.612698962,-2967791.34039945,-4506.623447,3643.817808,4989.198738,-2976.054538,3414.59306,-6161.397632,5.068973871e-07,-4.430474355e-07,-6.271526146e-07,-0.453514,1.471,434299,15135.9,38595.9,1842.81,11359.4,-25418.9,-30773,4.64196e-06,1,2.07274e-12,94386.7,6.1086e+06,3.00496e+06,-28935.8,-1.14873e+06,2.33607e+06,1.28316e+11,-3.44297e+10,6.57036e+10,-1.51161e+10,-3.58852e+10,1.07167e+10,217477,-4.27237e+07,-3.97341e+08,6.98762e+07,1.50383e+08,-1.61255e+07,-9.90312e-09,1.53018e-10,-4.51331e-26,1.03398e-25,8.27181e-25,5.16988e-25,-1.24227e-07,2.8961e-08,-5.18347e-08,0,0,0,-1.65436e-23,-6.61744e-24,3.30872e-24,9.33772e-07,-1.06111e-06,2.11804e-06,0.200153,0.200182,16.3001,0.000408172,0.000191318,-7.36163e-06,0,0,0,
2940,2023/03/01 12:48:60.000,0,0,0,0,0,0,1.39582e+11,-4.57314e+10,-1.98246e+10,10490.5,25842.4,11203,-3.31805e+07,3.55445e+08,1.87669e+08,-967.749,-69.4313,20.0982,-0.499174,-0.258548,-0.0302971,0.944192,0.0954406,0.309672,-0.0591263,0.000559118,0.000294687,-1.0481e-05,0.00618518,0.00174014,1482683.137143326,5970001.287285367,-2917712.983196588,-4525.635884,3568.640622,5026.367566,-66.67326396,-4724.150846,-6013.227122,4.878433778e-07,-5.082084989e-07,-5.64558157e-07,-0.445333,1.47884,434059,14673.1,38784.6,2636.02,18264.6,-34114.9,15135.1,4.64196e-06,1,2.08125e-12,-161020,5.12686e+06,-4.4768e+06,-1.09656e+06,1.94578e+06,2.26778e+06,8.98523e+10,8.00045e+10,8.65637e+10,-3.76365e+10,-9.03725e+09,4.74187e+10,1.37966e+08,-3.63734e+08,-9.12199e+07,1.31438e+08,8.59429e+07,-1.43873e+08,1.23835e-08,3.88931e-10,-5.01501e-27,-2.06795e-25,-2.06795e-25,6.20385e-25,-8.79101e-08,-7.72097e-08,-7.49029e-08,0,0,0,0,2.06795e-25,-1.03398e-25,-1.4416e-08,1.83948e-06,1.70294e-06,0.200099,0.200094,16.3001,0.000559106,0.000294687,-1.0481e-05,0,0,0,
2950,2023/03/01 12:49:10.000,0,0,0,0,0,0,1.39582e+11,-4.57311e+10,-1.98245e+10,10490.5,25842.4,11203,-3.31902e+07,3.55444e+08,1.8767e+08,-967.747,-69.4533,20.0866,-0.512421,-0.3654,-0.0275979,-0.557126,-0.236233,-0.489589,0.62778,-0.000140051,-0.000115784,3.1404e-06,0.00692401,0.00218018,1437334.093280302,6005309.911149551,-2867266.099667018,-4544.077562,3493.009239,5062.90322,1177.388353,-6709.691488,3475.131688,8.039884849e-07,-4.058484881e-07,-7.281761907e-07,-0.437122,1.48662,433820,14132.5,38871,3224.09,-6612.52,9082.12,39935.8,4.64196e-06,1,2.08978e-12,4.11591e+06,-2.27332e+06,-4.92364e+06,-1.05017e+06,2.32012e+06,-1.94911e+06,5.74145e+10,1.35449e+11,-1.80201e+10,-6.93389e+10,2.7762e+10,-1.22498e+10,9.52181e+06,-1.3562e+08,3.7567e+08,2.20857e+08,-2.91092e+07,-1.61128e+07,-6.03955e-09,-1.09348e-08,5.41646e-25,2.06795e-25,-2.58494e-26,0,-5.13585e-08,-1.35456e-07,1.40367e-08,0,0,0,-6.61744e-24,0,3.30872e-24,-2.78726e-07,2.97414e-06,-1.1646e-06,0.20003,0.200181,16.3001,-0.000140045,-0.000115773,3.1404e-06,0,0,0,
2960,2023/03/01 12:49:20.000,0,0,0,0,0,0,1.39582e+11,-4.57308e+10,-1.98243e+10,10490.4,25842.5,11203,-3.31998e+07,3.55443e+08,1.8767e+08,-967.745,-69.4751,20.0751,-0.375117,-0.364649,-0.0322006,-0.0886435,0.152522,0.51871,-0.836552,-0.000491613,-0.000460031,1.1687e-05,0.00575635,0.00150753,1391803.496369356,6039859.989664561,-2816457.044915965,-4561.946104,3416.933137,5098.801041,-4120.377865,-748.2615239,6398.995805,4.888024853e-07,-4.429140565e-07,-5.794790457e-07,-0.428883,1.49433,433581,13705.5,38850,4044.37,-28256.6,30126.9,-2730.44,4.64195e-06,1,2.09833e-12,5.16025e+06,-2.89862e+06,3.36441e+06,1.27277e+06,-83603.1,-2.0242e+06,9.84011e+10,8.8049e+10,-6.73207e+10,-2.18157e+10,-2.22414e+10,-6.09771e+10,-3.02052e+08,1.93077e+08,1.76212e+08,1.07355e+08,6.34944e+07,1.14438e+08,5.26249e-09,9.36852e-09,4.18893e-25,2.06795e-25,0,0,-9.98469e-08,-8.81099e-08,5.9042e-08,0,0,0,8.27181e-25,0,-8.27181e-25,1.51109e-06,1.08387e-07,-1.91983e-06,0.200201,0.200149,16.3001,-0.000491619,-0.00046004,1.1687e-05,0,0,0,
2970,2023/03/01 12:49:30.000,0,0,0,0,0,0,1.39582e+11,-4.57306e+10,-1.98242e+10,10490.4,25842.5,11203,-3.32095e+07,3.55443e+08,1.8767e+08,-967.743,-69.4971,20.0635,-0.244284,-0.334112,-0.0368407,0.563791,0.0533832,-0.417021,0.710903,-0.000202577,-0.000214705,5.12386e-06,0.00455568,0.000945166,1346097.089326665,6073647.123288126,-2765292.22023366,-4579.23921,3340.421855,5134.056449,-7543.803074,951.1014029,820.2602267,8.051100388e-07,-6.253303034e-07,-8.345841168e-07,-0.420616,1.50198,433342,13089.9,38943.9,4787.87,-13628.6,11971.2,-37173.2,4.64195e-06,1,2.1069e-12,637129,1.27406e+06,6.65724e+06,1.69894e+06,-57931.9,-151521,1.26445e+11,7.43956e+10,-2.1082e+10,2.3578e+10,-4.72117e+10,-2.51884e+10,-3.04663e+08,1.23125e+08,-2.27023e+08,3.77949e+06,1.0632e+08,5.26002e+07,-4.57728e-09,2.28901e-09,-4.94048e-26,1.03398e-25,-2.06795e-25,4.1359e-25,-1.2918e-07,-7.07679e-08,1.71771e-08,0,0,0,0,-1.65436e-24,0,3.61675e-06,-2.55652e-07,-1.26498e-07,0.200125,0.200177,16.3001,-0.000202572,-0.000214707,5.12386e-06,0,0,0,
2980,2023/03/01 12:49:40.000,0,0,0,0,0,0,1.39582e+11,-4.57303e+10,-1.98241e+10,10490.3,25842.5,11203,-3.32192e+07,3.55442e+08,1.8767e+08,-967.741,-69.5191,20.0519,-0.180346,-0.374345,-0.0365199,-0.822971,-0.275693,0.22846,-0.441043,0.000106957,0.000288958,-4.86097e-06,0.00457357,0.000952558,1300220.637740042,6106667.00813121,-2713778.07230658,-4595.954647,3263.484985,5168.664947,-5794.850003,-1408.489901,-4787.911897,6.67303886e-07,-3.138959244e-07,-7.744190607e-07,-0.412322,1.50957,433105,12706,38935.2,5440.07,17275.3,-7014.87,-36869.3,4.64194e-06,1,2.11548e-12,-4.32102e+06,3.66462e+06,3.77437e+06,1.15873e+06,699306,647561,1.03713e+11,1.00757e+11,3.2546e+10,3.44766e+10,-4.39926e+10,2.63282e+10,-4.10665e+07,-7.56134e+07,-3.89961e+08,-1.1641e+07,1.00845e+08,-1.83221e+07,-7.46506e-09,-8.80218e-09,-1.18296e-24,-1.03398e-25,0,0,-1.06214e-07,-1.02784e-07,-2.78514e-08,0,0,0,0,0,0,2.43364e-06,4.32958e-07,1.62954e-06,0.200117,0.200122,16.3001,0.000106965,0.000288967,-4.86097e-06,0,0,0,
2990,2023/03/01 12:49:50.000,0,0,0,0,0,0,1.39582e+11,-4.57301e+10,-1.9824e+10,10490.3,25842.5,11203,-3.32288e+07,3.55441e+08,1.8767e+08,-967.739,-69.5409,20.0404,-0.136648,-0.505562,-0.032059,0.87991,0.460758,0.0920016,0.070681,0.000180522,0.000648312,-1.0178e-05,0.00576247,0.00151072,1254179.929150113,6138915.436515785,-2661921.092417976,-4612.090256,3186.132176,5202.622112,552.6436002,-4393.000409,-6235.881981,5.807589596e-07,-3.893357891e-07,-5.998168599e-07,-0.404002,1.5171,432867,12314.2,38984.3,6159.53,39741.5,-11106.2,-2572.84,4.64194e-06,1,2.12407e-12,-5.34879e+06,3.00554e+06,-2.94996e+06,484398,1.44022e+06,589085,3.60949e+10,1.33688e+11,5.2842e+10,-1.0248e+10,-2.62135e+10,7.33192e+10,2.96415e+08,-1.88868e+08,-1.8946e+08,3.43321e+07,9.75229e+07,-4.34927e+07,4.78556e-09,8.51657e-09,-9.72739e-25,-8.27181e-25,5.16988e-26,4.1359e-25,-3.05203e-08,-1.30685e-07,-4.13416e-08,0,0,0,6.61744e-24,0,1.65436e-24,-2.07659e-07,1.64227e-06,1.95525e-06,0.20012,0.200179,16.3001,0.000180517,0.000648304,-1.0178e-05,0,0,0,
3000,2023/03/01 12:49:60.000,0,0,0,0,0,0,1.39582e+11,-4.57298e+10,-1.98239e+10,10490.2,25842.5,11203.1,-3.32385e+07,3.55441e+08,1.87671e+08,-967.738,-69.5629,20.0287,-0.0446221,-0.630336,-0.028605,-0.63104,-0.467301,-0.531024,0.318483,4.7067e-05,0.000222,-3.30326e-06,0.00695219,0.00219803,1207980.772334923,6170388.297515667,-2609727.815638315,-4627.64395,3108.373129,5235.923608,5852.727842,-4920.794671,-152.7242463,7.360036246e-07,-5.0534862e-07,-9.43769756e-07,-0.395657,1.52457,432631,11657.9,38895.1,6959.19,14094.2,-2412.94,38635.5,4.64194e-06,1,2.13267e-12,1.39376e+06,1.31529e+06,-6.53231e+06,395364,1.80176e+06,447156,-3.12741e+10,1.443e+11,1.29247e+10,-8.74516e+10,-2.0377e+10,1.58946e+10,2.54894e+08,-1.39441e+08,2.73804e+08,3.2912e+07,1.09514e+08,2.51251e+07,4.63787e-09,-4.91453e-09,-2.14803e-25,-2.58494e-25,2.58494e-26,-8.27181e-25,2.46672e-08,-1.35872e-07,-9.1129e-09,0,0,0,-4.1359e-25,0,1.32349e-23,-2.78894e-06,2.2083e-06,-6.77606e-08,0.200096,0.200114,16.3,4.70624e-05,0.000222005,-3.30326e-06,0,0,0,
3010,2023/03/01 12:50:10.000,0,0,0,0,0,0,1.39582e+11,-4.57295e+10,-1.98238e+10,10490.1,25842.5,11203.1,-3.32482e+07,3.5544e+08,1.87671e+08,-967.736,-69.5849,20.0171,0.0823414,-0.592341,-0.030592,0.14312,0.183882,0.836994,-0.495121,0.000103454,-0.000551313,5.49882e-06,0.00657979,0.00196913,1161628.996586224,6201081.57749215,-2557204.820019953,-4642.613714,3030.217601,5268.565177,2045.751154,-4556.829547,5791.723968,6.142980613e-07,-4.333591855e-07,-6.388079166e-07,-0.387287,1.53199,432395,11223.4,38788,7733.62,-33540.5,-6064.56,22990,4.64193e-06,1,2.14127e-12,6.46493e+06,2.12503e+06,-176330,-496180,1.60957e+06,1.20618e+06,-3.6043e+10,1.40326e+11,-3.12567e+10,-2.6253e+10,-2.257e+10,-7.10544e+10,-1.94002e+08,-1.55155e+08,3.12456e+08,-6.16693e+07,8.16263e+07,2.23577e+06,2.0228e-10,-6.15392e-10,-5.16115e-25,1.03398e-24,0,-1.03398e-24,2.99357e-08,-1.36339e-07,2.35311e-08,0,0,0,0,3.30872e-24,0,-4.97574e-07,1.82152e-06,-1.97999e-06,0.200051,0.200118,16.3001,0.000103454,-0.000551312,5.49882e-06,0,0,0,
3020,2023/03/01 12:50:20.000,0,0,0,0,0,0,1.39583e+11,-4.57293e+10,-1.98237e+10,10490.1,25842.6,11203.1,-3.32579e+07,3.55439e+08,1.87671e+08,-967.734,-69.6069,20.0055,0.171192,-0.448824,-0.0340035,0.255372,0.215393,-0.844955,0.417661,0.000219697,-0.000534423,3.86516e-06,0.00528612,0.00127167,1115130.4509821,6230991.36061543,-2504358.725779572,-4656.997603,2951.675397,5300.542643,-2574.936555,-6245.954553,3585.180624,8.265905456e-07,-5.797543664e-07,-7.450956363e-07,-0.378893,1.53935,432161,10708.5,38728.3,8503.48,-33034.7,-13726.4,-20178.1,4.64193e-06,1,2.14987e-12,2.50517e+06,2.08209e+06,5.97743e+06,-1.88508e+06,636828,568212,-3.17676e+10,1.42908e+11,-2.31479e+10,3.79505e+10,2.03661e+09,-3.9509e+10,-3.04883e+08,-2.49711e+08,-6.31366e+07,-2.62723e+07,4.98517e+07,-7.02658e+07,-6.71912e-09,8.08444e-09,-3.00614e-25,3.10193e-25,2.58494e-26,-3.10193e-25,2.55527e-08,-1.36429e-07,1.68272e-08,0,0,0,0,0,-6.61744e-24,1.02199e-06,3.106e-06,-1.12366e-06,0.200076,0.200138,16.3001,0.000219703,-0.000534431,3.86516e-06,0,0,0,
3030,2023/03/01 12:50:30.000,0,0,0,0,0,0,1.39583e+11,-4.5729e+10,-1.98236e+10,10490,25842.6,11203.1,-3.32675e+07,3.55439e+08,1.87671e+08,-967.732,-69.6287,19.994,0.238116,-0.340197,-0.0349867,-0.442746,-0.560407,0.653808,-0.249909,7.30856e-05,-7.33888e-05,3.24565e-09,0.00457035,0.000951075,1068491.003660597,6260113.82937172,-2451196.194479601,-4670.793752,2872.756375,5331.851914,-1837.304776,-7280.942992,-1452.538675,9.395157564e-07,-4.227146992e-07,-8.869572204e-07,-0.370476,1.54666,431927,10144.5,38641.4,9307.57,-4998.1,-4979.72,-40409.4,4.64192e-06,1,2.15847e-12,-2.8633e+06,-725096,6.13309e+06,-1.96982e+06,-175981,-940451,-5.77701e+10,1.36445e+11,3.58957e+09,3.39392e+10,1.42752e+10,3.58857e+09,-7.70507e+07,-2.0361e+08,-3.34451e+08,4.5176e+07,6.9788e+07,-5.28873e+07,2.4011e-09,-9.48159e-09,-2.67917e-25,5.16988e-26,6.46235e-27,8.27181e-25,5.05013e-08,-1.33795e-07,-2.68632e-09,0,0,0,6.61744e-24,-8.27181e-25,-3.30872e-24,5.76403e-07,3.66281e-06,4.81522e-07,0.200202,0.200115,16.3001,7.30832e-05,-7.33793e-05,3.24565e-09,0,0,0,
3040,2023/03/01 12:50:40.000,0,0,0,0,0,0,1.39583e+11,-4.57288e+10,-1.98234e+10,10490,25842.6,11203.1,-3.32772e+07,3.55438e+08,1.87671e+08,-967.73,-69.6507,19.9824,0.34283,-0.285846,-0.0349769,0.464788,0.817955,-0.324545,0.0979398,-0.000307909,0.000296102,1.44344e-07,0.00491241,0.00109851,1021716.541084437,6288445.265063637,-2397723.928203057,-4684.000362,2793.470439,5362.488977,2039.834005,-5220.067316,-5204.766946,6.840406002e-07,-2.816738589e-07,-7.680619877e-07,-0.362037,1.55392,431695,9822.89,38402,9927.21,17775.5,18499.7,-31804.8,4.64192e-06,1,2.16707e-12,-5.00231e+06,-4.1975e+06,1.92235e+06,-1.01774e+06,47182.7,-2.54536e+06,-9.96348e+10,1.06893e+11,2.47892e+10,1.16837e+10,5.94939e+09,2.13061e+10,1.84605e+08,2.4488e+07,-3.52888e+08,7.16153e+07,1.05175e+08,4.47685e+07,4.35707e-09,-5.19246e-09,-2.21569e-24,1.03398e-25,1.03398e-25,4.1359e-25,1.00843e-07,-1.09238e-07,-2.0923e-08,0,0,0,-6.61744e-24,6.61744e-24,-4.96308e-24,-7.22395e-07,2.17926e-06,1.858e-06,0.20009,0.200122,16.3001,-0.000307913,0.000296107,1.44344e-07,0,0,0,
3050,2023/03/01 12:50:50.000,0,0,0,0,0,0,1.39583e+11,-4.57285e+10,-1.98233e+10,10489.9,25842.6,11203.1,-3.32869e+07,3.55437e+08,1.87672e+08,-967.728,-69.6727,19.9707,0.505376,-0.219074,-0.0371188,-0.350096,-0.924345,-0.149149,-0.0277999,-0.0005866,0.000304819,3.45968e-06,0.00606118,0.00167172,974812.9673060392,6315982.048294561,-2343948.668722651,-4696.615711,2713.827545,5392.449907,5603.013983,518.8684481,-5180.596966,7.101919958e-07,-4.536992631e-07,-6.588935818e-07,-0.353575,1.56112,431463,9243.98,38216.5,10680.8,18740.5,36027.5,3292.82,4.64192e-06,1,2.17566e-12,-3.20518e+06,-4.19461e+06,-4.29745e+06,437100,2.46351e+06,-2.73055e+06,-1.36628e+11,4.98913e+10,2.84815e+10,-1.74181e+09,-7.80661e+09,5.31934e+09,2.6772e+08,2.85637e+08,-7.68325e+07,2.73868e+07,2.65043e+07,1.9399e+08,-9.7344e-09,7.43822e-09,1.89467e-25,0,-7.23783e-25,1.44757e-24,1.36312e-07,-4.39234e-08,-2.22742e-08,0,0,0,0,-6.61744e-24,-2.48154e-24,-2.48019e-06,-1.97714e-07,1.61754e-06,0.200146,0.20016,16.3,-0.000586591,0.000304811,3.45968e-06,0,0,0,
3060,2023/03/01 12:51:0.000,0,0,0,0,0,0,1.39583e+11,-4.57283e+10,-1.98232e+10,10489.9,25842.6,11203.1,-3.32966e+07,3.55436e+08,1.87672e+08,-967.726,-69.6947,19.9591,0.636209,-0.0645753,-0.0415608,0.141934,0.730909,0.659899,0.100798,-0.000204697,7.38528e-05,1.60825e-06,0.00703664,0.00225293,927786.2032394047,6342720.659438719,-2289877.196659462,-4708.638151,2633.837693,5421.73086,5536.840093,5268.490037,299.9237636,8.296051445e-07,-4.211698959e-07,-9.620851837e-07,-0.345093,1.56828,431233,8734.49,37981,11505.7,4999.46,13027,38164.6,4.64191e-06,1,2.18423e-12,-1.14612e+06,2.05819e+06,-6.38629e+06,261235,4.15743e+06,1.293e+06,-1.47576e+11,-1.3071e+10,4.24876e+09,-1.94605e+09,1.96501e+10,-7.14201e+09,1.57494e+08,1.97238e+08,3.08896e+08,3.19469e+07,-2.16771e+08,1.22118e+08,7.09868e-09,3.95295e-09,1.35283e-25,1.61559e-27,-1.52511e-24,-4.60119e-24,1.29517e-07,9.09384e-09,-2.68018e-09,0,0,0,1.65436e-24,-8.27181e-25,-6.61744e-24,-2.69578e-06,-2.46795e-06,-2.03251e-07,0.200248,0.200099,16.3,-0.000204704,7.38489e-05,1.60825e-06,0,0,0,
3070,2023/03/01 12:51:10.000,0,0,0,0,0,0,1.39583e+11,-4.5728e+10,-1.98231e+10,10489.8,25842.7,11203.1,-3.33063e+07,3.55436e+08,1.87672e+08,-967.725,-69.7165,19.9476,0.600928,0.138733,-0.0433239,0.0151856,-0.237664,-0.931552,-0.274767,0.000469088,0.000161643,-7.745e-06,0.00678675,0.00209611,880642.1859159842,6368657.679106147,-2235516.330644696,-4720.066106,2553.510928,5450.328078,4427.909728,2938.76093,5501.16514,6.690356288e-07,-3.843609469e-07,-7.132428049e-07,-0.336589,1.57539,431004,8350.77,37704.2,12327,10248.3,-28446.7,27001,4.64191e-06,1,2.19279e-12,-2.80587e+06,6.175e+06,-573897,144622,425588,3.87228e+06,-1.38909e+11,-4.5352e+10,-2.48001e+10,-1.3605e+10,1.96369e+10,4.02937e+10,1.78628e+08,-1.76381e+08,3.09942e+08,1.22298e+08,-1.45397e+08,-1.53232e+08,1.91404e-09,8.69725e-10,-4.89773e-25,0,-1.03398e-25,2.06795e-25,1.36994e-07,3.89887e-08,1.89725e-08,0,0,0,0,6.61744e-24,3.30872e-24,-1.89281e-06,-9.08592e-07,-2.01215e-06,0.200167,0.200122,16.3001,0.000469086,0.000161642,-7.745e-06,0,0,0,
3080,2023/03/01 12:51:20.000,0,0,0,0,0,0,1.39583e+11,-4.57277e+10,-1.9823e+10,10489.8,25842.7,11203.1,-3.3316e+07,3.55435e+08,1.87672e+08,-967.723,-69.7384,19.936,0.436041,0.281872,-0.0404854,-0.00124509,-0.283779,0.868146,0.407174,0.000497852,0.00038982,-1.09026e-05,0.00571413,0.00148631,833386.8677436295,6393789.788589975,-2180872.926472109,-4730.898076,2472.857341,5478.237887,6166.347241,-618.163634,4483.474747,7.616748533e-07,-5.09524844e-07,-7.303682108e-07,-0.328066,1.58245,430777,7929.59,37459.5,13022.3,23776.3,-30682.8,-11354.5,4.6419e-06,1,2.20133e-12,-3.30967e+06,2.5404e+06,5.37808e+06,1.49076e+06,-1.54512e+06,1.64725e+06,-1.31198e+11,-6.39238e+10,-2.58561e+10,7.59987e+09,-3.46637e+10,4.71359e+10,3.11908e+08,-2.47357e+08,-2.38545e+07,6.09121e+07,9.19117e+07,-1.56531e+08,-7.37982e-09,-9.61454e-09,-8.55943e-25,-1.03398e-25,0,2.06795e-25,1.33325e-07,5.91444e-08,2.08441e-08,0,0,0,0,6.61744e-24,1.65436e-24,-2.92938e-06,2.28426e-07,-1.36828e-06,0.200228,0.20016,16.3001,0.00049786,0.00038983,-1.09026e-05,0,0,0,
3090,2023/03/01 12:51:30.000,0,0,0,0,0,0,1.39583e+11,-4.57275e+10,-1.98229e+10,10489.7,25842.7,11203.1,-3.33257e+07,3.55434e+08,1.87672e+08,-967.721,-69.7604,19.9244,0.264205,0.356923,-0.0372094,-0.15782,0.638479,-0.626829,-0.417759,0.000118241,0.000275712,-4.83791e-06,0.00488752,0.00108764,786026.2157669407,6418113.770301614,-2125953.876243975,-4741.132636,2391.887066,5505.456698,7646.959621,150.855182,103.7647825,7.978179417e-07,-3.951148639e-07,-9.922879115e-07,-0.319524,1.58947,430551,7376.98,37205.6,13971,16471.3,-7696.87,-36101.5,4.6419e-06,1,2.20985e-12,183976,-2.07824e+06,6.47895e+06,1.50046e+06,-487295,-198927,-1.13711e+11,-9.4915e+10,-5.36385e+09,3.96609e+10,-4.76702e+10,2.74932e+09,2.61171e+08,-3.80267e+07,-2.98904e+08,-1.28956e+07,1.36633e+08,-2.86433e+07,7.27367e-09,6.43901e-10,-2.46668e-26,2.58494e-26,-1.29247e-26,-4.1359e-25,1.1418e-07,9.28938e-08,4.3118e-09,0,0,0,0,3.23428e-22,2.41537e-22,-3.65949e-06,-2.62579e-08,3.48878e-08,0.200168,0.200181,16.3002,0.000118233,0.000275712,-4.83791e-06,0,0,0,
